species_a,species_b,class_a,class_b,order_a,order_b,family_a,family_b,genus_a,genus_b,pair_class,relation,divergence_mya,divergence_years,divergence_source,timetree_study_count,timetree_ci_low,timetree_ci_high,timetree_name_a,timetree_name_b,n_calls_a,n_calls_b,n_pairs,alignment_r,alignment_fisher_z,log10_divergence_mya
Greater sac-winged bat (Saccopteryx bilineata),Red colobus (Piliocolobus spp.),Mammalia,Mammalia,Chiroptera,Primates,Emballonuridae,Cercopithecidae,Saccopteryx,Piliocolobus,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Saccopteryx bilineata,Piliocolobus,5,5,25,0.45759919639818947,0.4942703784976089,1.9731278535996986
Greater sac-winged bat (Saccopteryx bilineata),Red-tailed monkey (Cercopithecus ascanius),Mammalia,Mammalia,Chiroptera,Primates,Emballonuridae,Cercopithecidae,Saccopteryx,Cercopithecus,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Saccopteryx bilineata,Cercopithecus ascanius,5,7,35,0.38354162989684876,0.404205547458517,1.9731278535996986
Greater sac-winged bat (Saccopteryx bilineata),Rhesus macaque (Macaca mulatta),Mammalia,Mammalia,Chiroptera,Primates,Emballonuridae,Cercopithecidae,Saccopteryx,Macaca,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Saccopteryx bilineata,Macaca mulatta,5,8,40,0.19156540069353245,0.19396170003034557,1.9731278535996986
Greater sac-winged bat (Saccopteryx bilineata),Ring-tailed lemur (Lemur catta),Mammalia,Mammalia,Chiroptera,Primates,Emballonuridae,Lemuridae,Saccopteryx,Lemur,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Saccopteryx bilineata,Lemur catta,5,6,30,0.3139166163491363,0.3248842841514832,1.9731278535996986
Greater sac-winged bat (Saccopteryx bilineata),Siamang (Symphalangus syndactylus),Mammalia,Mammalia,Chiroptera,Primates,Emballonuridae,Hylobatidae,Saccopteryx,Symphalangus,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Saccopteryx bilineata,Symphalangus syndactylus,5,4,20,0.5273071803281177,0.5864078516174362,1.9731278535996986
Greater sac-winged bat (Saccopteryx bilineata),Spotted hyena (Crocuta crocuta),Mammalia,Mammalia,Chiroptera,Carnivora,Emballonuridae,Hyaenidae,Saccopteryx,Crocuta,Mammalia,same_class,81.026045,81026045.0,TimeTree API pairwise summaryjson,18.0,68.4,82.6,Crocuta crocuta,Saccopteryx bilineata,5,6,30,0.44394938616269314,0.47713897275784806,1.908624640874343
Greater sac-winged bat (Saccopteryx bilineata),Talapoin monkey (Miopithecus talapoin),Mammalia,Mammalia,Chiroptera,Primates,Emballonuridae,Cercopithecidae,Saccopteryx,Miopithecus,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Saccopteryx bilineata,Miopithecus talapoin,5,7,35,0.17308267560599572,0.17484280441699135,1.9731278535996986
Greater sac-winged bat (Saccopteryx bilineata),Tufted capuchin (Sapajus apella),Mammalia,Mammalia,Chiroptera,Primates,Emballonuridae,Cebidae,Saccopteryx,Sapajus,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Saccopteryx bilineata,Sapajus apella,5,8,40,0.03193182889789043,0.03194268855050388,1.9731278535996986
Greater sac-winged bat (Saccopteryx bilineata),Túngara frog (Engystomops pustulosus),Mammalia,Amphibia,Chiroptera,Anura,Emballonuridae,Leptodactylidae,Saccopteryx,Engystomops,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Engystomops pustulosus,Saccopteryx bilineata,5,3,15,0.3224775947237427,0.33440979962784423,2.546155753178947
Greater sac-winged bat (Saccopteryx bilineata),Vervet monkey (Chlorocebus pygerythrus),Mammalia,Mammalia,Chiroptera,Primates,Emballonuridae,Cercopithecidae,Saccopteryx,Chlorocebus,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Saccopteryx bilineata,Chlorocebus pygerythrus,5,8,40,0.10354250310344985,0.10391492985433592,1.9731278535996986
Greater sac-winged bat (Saccopteryx bilineata),Western Gorilla (Gorilla gorilla),Mammalia,Mammalia,Chiroptera,Primates,Emballonuridae,Hominidae,Saccopteryx,Gorilla,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Saccopteryx bilineata,Gorilla gorilla,5,9,45,0.3628952182996148,0.38021620922120475,1.9731278535996986
Greater sac-winged bat (Saccopteryx bilineata),White-browed sparrow-weaver (Plocepasser mahali),Mammalia,Aves,Chiroptera,Passeriformes,Emballonuridae,Ploceidae,Saccopteryx,Plocepasser,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Saccopteryx bilineata,Plocepasser mahali,5,4,20,0.5607745717409659,0.6339623560404493,2.503722606486479
Greater sac-winged bat (Saccopteryx bilineata),Yellow baboon (Papio cynocephalus),Mammalia,Mammalia,Chiroptera,Primates,Emballonuridae,Cercopithecidae,Saccopteryx,Papio,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Saccopteryx bilineata,Papio cynocephalus,5,7,35,-0.06242493415610414,-0.06250621161205207,1.9731278535996986
Greater sac-winged bat (Saccopteryx bilineata),Zebra finch (Taeniopygia guttata),Mammalia,Aves,Chiroptera,Passeriformes,Emballonuridae,Estrildidae,Saccopteryx,Taeniopygia,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Saccopteryx bilineata,Taeniopygia guttata,5,7,35,0.1732069015430661,0.1749708696365514,2.503722606486479
Green tree frog (Hyla cinerea),Howler monkey (Alouatta spp.),Amphibia,Mammalia,Anura,Primates,Hylidae,Atelidae,Hyla,Alouatta,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Alouatta,7,6,42,0.06473859414646987,0.06482926392141249,2.546155753178947
Green tree frog (Hyla cinerea),Indri (Indri indri),Amphibia,Mammalia,Anura,Primates,Hylidae,Indriidae,Hyla,Indri,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Indri indri,7,6,42,0.08744741955339694,0.08767135287710782,2.546155753178947
Green tree frog (Hyla cinerea),Japanese macaque (Macaca fuscata),Amphibia,Mammalia,Anura,Primates,Hylidae,Cercopithecidae,Hyla,Macaca,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Macaca fuscata,7,8,56,0.15187312867312378,0.1530572334079731,2.546155753178947
Green tree frog (Hyla cinerea),Japanese tit (Parus minor),Amphibia,Aves,Anura,Passeriformes,Hylidae,Paridae,Hyla,Parus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Parus minor,7,4,28,-0.1956903860214093,-0.19824736968474704,2.546155753178947
Green tree frog (Hyla cinerea),Langurs (Semnopithecus spp. / Trachypithecus spp.),Amphibia,Mammalia,Anura,Primates,Hylidae,Cercopithecidae,Hyla,,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Semnopithecus,7,5,35,0.37637366983935483,0.39582809244085165,2.546155753178947
Green tree frog (Hyla cinerea),L’Hoest’s monkey (Allochrocebus lhoesti),Amphibia,Mammalia,Anura,Primates,Hylidae,Cercopithecidae,Hyla,Allochrocebus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Allochrocebus lhoesti,7,7,49,0.2892050070976681,0.29769849093535317,2.546155753178947
Green tree frog (Hyla cinerea),Mandrill (Mandrillus sphinx),Amphibia,Mammalia,Anura,Primates,Hylidae,Cercopithecidae,Hyla,Mandrillus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Mandrillus sphinx,7,7,49,0.2607374029176554,0.26689943511384906,2.546155753178947
Green tree frog (Hyla cinerea),Meerkat (Suricata suricatta),Amphibia,Mammalia,Anura,Carnivora,Hylidae,Herpestidae,Hyla,Suricata,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Suricata suricatta,Dryophytes cinereus,7,7,49,0.03968947724072311,0.03971033730413516,2.546155753178947
Green tree frog (Hyla cinerea),Mona monkey (Cercopithecus mona),Amphibia,Mammalia,Anura,Primates,Hylidae,Cercopithecidae,Hyla,Cercopithecus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Cercopithecus mona,7,6,42,0.19885846133647556,0.20154373344537035,2.546155753178947
Green tree frog (Hyla cinerea),Mouse lemurs (Microcebus spp.),Amphibia,Mammalia,Anura,Primates,Hylidae,Cheirogaleidae,Hyla,Microcebus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Microcebus,7,6,42,0.2685514695338644,0.27530204848948325,2.546155753178947
Green tree frog (Hyla cinerea),Olive baboon (Papio anubis),Amphibia,Mammalia,Anura,Primates,Hylidae,Cercopithecidae,Hyla,Papio,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Papio anubis,7,14,98,0.23578157182045972,0.24030262575456976,2.546155753178947
Green tree frog (Hyla cinerea),Patas monkey (Erythrocebus patas),Amphibia,Mammalia,Anura,Primates,Hylidae,Cercopithecidae,Hyla,Erythrocebus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Erythrocebus patas,7,6,42,0.24812714182448148,0.25341609106086066,2.546155753178947
Green tree frog (Hyla cinerea),Plain-tailed wren (Pheugopedius euophrys),Amphibia,Aves,Anura,Passeriformes,Hylidae,Troglodytidae,Hyla,Pheugopedius,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Pheugopedius euophrys,7,3,21,0.17534483561297937,0.17717577212263474,2.546155753178947
Green tree frog (Hyla cinerea),Poison dart frogs (Dendrobatidae; various genera),Amphibia,Amphibia,Anura,Anura,Hylidae,Dendrobatidae,Hyla,,Amphibia,same_order,72.60023,72600230.0,TimeTree API pairwise summaryjson,15.0,65.4,97.0,Dendrobatidae,Dryophytes cinereus,7,2,14,0.5535562042888063,0.6234941961942635,1.8609379965619754
Green tree frog (Hyla cinerea),Putty-nosed monkey (Cercopithecus nictitans),Amphibia,Mammalia,Anura,Primates,Hylidae,Cercopithecidae,Hyla,Cercopithecus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Cercopithecus nictitans,7,7,49,-0.1189374463556824,-0.11950308947610817,2.546155753178947
Green tree frog (Hyla cinerea),Red colobus (Piliocolobus spp.),Amphibia,Mammalia,Anura,Primates,Hylidae,Cercopithecidae,Hyla,Piliocolobus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Piliocolobus,7,5,35,0.4111330228937222,0.4369739551002726,2.546155753178947
Green tree frog (Hyla cinerea),Red-tailed monkey (Cercopithecus ascanius),Amphibia,Mammalia,Anura,Primates,Hylidae,Cercopithecidae,Hyla,Cercopithecus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Cercopithecus ascanius,7,7,49,0.29770468899757346,0.30699918626921474,2.546155753178947
Green tree frog (Hyla cinerea),Rhesus macaque (Macaca mulatta),Amphibia,Mammalia,Anura,Primates,Hylidae,Cercopithecidae,Hyla,Macaca,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Macaca mulatta,7,8,56,0.12070939097780092,0.12130084616025806,2.546155753178947
Green tree frog (Hyla cinerea),Ring-tailed lemur (Lemur catta),Amphibia,Mammalia,Anura,Primates,Hylidae,Lemuridae,Hyla,Lemur,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Lemur catta,7,6,42,0.2470120460963069,0.2522281877472466,2.546155753178947
Green tree frog (Hyla cinerea),Siamang (Symphalangus syndactylus),Amphibia,Mammalia,Anura,Primates,Hylidae,Hylobatidae,Hyla,Symphalangus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Symphalangus syndactylus,7,4,28,0.526014744831552,0.5846193301160219,2.546155753178947
Green tree frog (Hyla cinerea),Spotted hyena (Crocuta crocuta),Amphibia,Mammalia,Anura,Carnivora,Hylidae,Hyaenidae,Hyla,Crocuta,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Crocuta crocuta,Dryophytes cinereus,7,6,42,-0.13598455961591777,-0.13683218392102264,2.546155753178947
Green tree frog (Hyla cinerea),Talapoin monkey (Miopithecus talapoin),Amphibia,Mammalia,Anura,Primates,Hylidae,Cercopithecidae,Hyla,Miopithecus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Miopithecus talapoin,7,7,49,0.27084119457530204,0.2777713848750221,2.546155753178947
Green tree frog (Hyla cinerea),Tufted capuchin (Sapajus apella),Amphibia,Mammalia,Anura,Primates,Hylidae,Cebidae,Hyla,Sapajus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Sapajus apella,7,8,56,0.3390643661919403,0.35303497838146286,2.546155753178947
Green tree frog (Hyla cinerea),Túngara frog (Engystomops pustulosus),Amphibia,Amphibia,Anura,Anura,Hylidae,Leptodactylidae,Hyla,Engystomops,Amphibia,same_order,72.60023,72600230.0,TimeTree API pairwise summaryjson,15.0,65.4,97.0,Dryophytes cinereus,Engystomops pustulosus,7,3,21,0.7361502526831216,0.9420228201928335,1.8609379965619754
Green tree frog (Hyla cinerea),Vervet monkey (Chlorocebus pygerythrus),Amphibia,Mammalia,Anura,Primates,Hylidae,Cercopithecidae,Hyla,Chlorocebus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Chlorocebus pygerythrus,7,8,56,0.24388309956030757,0.24889865151612173,2.546155753178947
Green tree frog (Hyla cinerea),Western Gorilla (Gorilla gorilla),Amphibia,Mammalia,Anura,Primates,Hylidae,Hominidae,Hyla,Gorilla,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Gorilla gorilla,7,9,63,0.2771375386811764,0.28457879200258085,2.546155753178947
Green tree frog (Hyla cinerea),White-browed sparrow-weaver (Plocepasser mahali),Amphibia,Aves,Anura,Passeriformes,Hylidae,Ploceidae,Hyla,Plocepasser,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Plocepasser mahali,7,4,28,-0.0393292464976055,-0.03934954336147217,2.546155753178947
Green tree frog (Hyla cinerea),Yellow baboon (Papio cynocephalus),Amphibia,Mammalia,Anura,Primates,Hylidae,Cercopithecidae,Hyla,Papio,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Papio cynocephalus,7,7,49,0.3076159720685602,0.31791006711323644,2.546155753178947
Green tree frog (Hyla cinerea),Zebra finch (Taeniopygia guttata),Amphibia,Aves,Anura,Passeriformes,Hylidae,Estrildidae,Hyla,Taeniopygia,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Taeniopygia guttata,7,7,49,-0.17764464186190765,-0.17954952281897696,2.546155753178947
Howler monkey (Alouatta spp.),Indri (Indri indri),Mammalia,Mammalia,Primates,Primates,Atelidae,Indriidae,Alouatta,Indri,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Indri indri,Alouatta,6,6,36,0.506546352979983,0.558073099650908,1.867790996278425
Howler monkey (Alouatta spp.),Japanese macaque (Macaca fuscata),Mammalia,Mammalia,Primates,Primates,Atelidae,Cercopithecidae,Alouatta,Macaca,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Macaca fuscata,Alouatta,6,8,48,0.0246846183190695,0.024689633848832358,1.6324572921847242
Howler monkey (Alouatta spp.),Japanese tit (Parus minor),Mammalia,Aves,Primates,Passeriformes,Atelidae,Paridae,Alouatta,Parus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Parus minor,Alouatta,6,4,24,-0.11579843963798497,-0.11632023543962879,2.503722606486479
Howler monkey (Alouatta spp.),Langurs (Semnopithecus spp. / Trachypithecus spp.),Mammalia,Mammalia,Primates,Primates,Atelidae,Cercopithecidae,Alouatta,,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Semnopithecus,Alouatta,6,5,30,0.1624560951276618,0.1639083415314333,1.6324572921847242
Howler monkey (Alouatta spp.),L’Hoest’s monkey (Allochrocebus lhoesti),Mammalia,Mammalia,Primates,Primates,Atelidae,Cercopithecidae,Alouatta,Allochrocebus,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Alouatta,Allochrocebus lhoesti,6,7,42,0.4135341147769962,0.4398669060605619,1.6324572921847242
Howler monkey (Alouatta spp.),Mandrill (Mandrillus sphinx),Mammalia,Mammalia,Primates,Primates,Atelidae,Cercopithecidae,Alouatta,Mandrillus,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Mandrillus sphinx,Alouatta,6,7,42,0.2832851671723067,0.2912502835219317,1.6324572921847242
Howler monkey (Alouatta spp.),Meerkat (Suricata suricatta),Mammalia,Mammalia,Primates,Carnivora,Atelidae,Herpestidae,Alouatta,Suricata,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Suricata suricatta,Alouatta,6,7,42,-0.22699048202493124,-0.23101416301229405,1.9731278535996986
Howler monkey (Alouatta spp.),Mona monkey (Cercopithecus mona),Mammalia,Mammalia,Primates,Primates,Atelidae,Cercopithecidae,Alouatta,Cercopithecus,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Alouatta,Cercopithecus mona,6,6,36,0.1396372191952425,0.14055556176149628,1.6324572921847242
Howler monkey (Alouatta spp.),Mouse lemurs (Microcebus spp.),Mammalia,Mammalia,Primates,Primates,Atelidae,Cheirogaleidae,Alouatta,Microcebus,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Microcebus,Alouatta,6,6,36,0.2037595906876425,0.2066518842140834,1.867790996278425
Howler monkey (Alouatta spp.),Olive baboon (Papio anubis),Mammalia,Mammalia,Primates,Primates,Atelidae,Cercopithecidae,Alouatta,Papio,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Papio anubis,Alouatta,6,14,84,0.04739097107059952,0.047426497482277,1.6324572921847242
Howler monkey (Alouatta spp.),Patas monkey (Erythrocebus patas),Mammalia,Mammalia,Primates,Primates,Atelidae,Cercopithecidae,Alouatta,Erythrocebus,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Alouatta,Erythrocebus patas,6,6,36,0.11422867491751398,0.11472942697228342,1.6324572921847242
Howler monkey (Alouatta spp.),Plain-tailed wren (Pheugopedius euophrys),Mammalia,Aves,Primates,Passeriformes,Atelidae,Troglodytidae,Alouatta,Pheugopedius,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Pheugopedius euophrys,Alouatta,6,3,18,0.0974965382046206,0.09780723235242374,2.503722606486479
Howler monkey (Alouatta spp.),Poison dart frogs (Dendrobatidae; various genera),Mammalia,Amphibia,Primates,Anura,Atelidae,Dendrobatidae,Alouatta,,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dendrobatidae,Alouatta,6,2,12,-0.5271940992924927,-0.5862512311508808,2.546155753178947
Howler monkey (Alouatta spp.),Putty-nosed monkey (Cercopithecus nictitans),Mammalia,Mammalia,Primates,Primates,Atelidae,Cercopithecidae,Alouatta,Cercopithecus,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Alouatta,Cercopithecus nictitans,6,7,42,0.16913241390542683,0.17077339341793898,1.6324572921847242
Howler monkey (Alouatta spp.),Red colobus (Piliocolobus spp.),Mammalia,Mammalia,Primates,Primates,Atelidae,Cercopithecidae,Alouatta,Piliocolobus,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Piliocolobus,Alouatta,6,5,30,0.20916205549872594,0.21229490500208315,1.6324572921847242
Howler monkey (Alouatta spp.),Red-tailed monkey (Cercopithecus ascanius),Mammalia,Mammalia,Primates,Primates,Atelidae,Cercopithecidae,Alouatta,Cercopithecus,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Alouatta,Cercopithecus ascanius,6,7,42,0.29205419484678957,0.3008105427842686,1.6324572921847242
Howler monkey (Alouatta spp.),Rhesus macaque (Macaca mulatta),Mammalia,Mammalia,Primates,Primates,Atelidae,Cercopithecidae,Alouatta,Macaca,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Macaca mulatta,Alouatta,6,8,48,0.08563869155436221,0.08584897530409587,1.6324572921847242
Howler monkey (Alouatta spp.),Ring-tailed lemur (Lemur catta),Mammalia,Mammalia,Primates,Primates,Atelidae,Lemuridae,Alouatta,Lemur,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Lemur catta,Alouatta,6,6,36,0.3554551437774311,0.37167407896906834,1.867790996278425
Howler monkey (Alouatta spp.),Siamang (Symphalangus syndactylus),Mammalia,Mammalia,Primates,Primates,Atelidae,Hylobatidae,Alouatta,Symphalangus,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Symphalangus syndactylus,Alouatta,6,4,24,-0.020465534258089203,-0.02046839222478212,1.6324572921847242
Howler monkey (Alouatta spp.),Spotted hyena (Crocuta crocuta),Mammalia,Mammalia,Primates,Carnivora,Atelidae,Hyaenidae,Alouatta,Crocuta,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Crocuta crocuta,Alouatta,6,6,36,0.2639167109049058,0.2703137012033394,1.9731278535996986
Howler monkey (Alouatta spp.),Talapoin monkey (Miopithecus talapoin),Mammalia,Mammalia,Primates,Primates,Atelidae,Cercopithecidae,Alouatta,Miopithecus,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Alouatta,Miopithecus talapoin,6,7,42,0.07684091943105989,0.07699269391414912,1.6324572921847242
Howler monkey (Alouatta spp.),Tufted capuchin (Sapajus apella),Mammalia,Mammalia,Primates,Primates,Atelidae,Cebidae,Alouatta,Sapajus,Mammalia,same_order,19.6,19600000.0,TimeTree API pairwise summaryjson,23.0,18.1,21.80027,Sapajus apella,Alouatta,6,8,48,0.04444482538469015,0.04447412470246413,1.2922560713564761
Howler monkey (Alouatta spp.),Túngara frog (Engystomops pustulosus),Mammalia,Amphibia,Primates,Anura,Atelidae,Leptodactylidae,Alouatta,Engystomops,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Engystomops pustulosus,Alouatta,6,3,18,0.5234329431995982,0.5810565707452383,2.546155753178947
Howler monkey (Alouatta spp.),Vervet monkey (Chlorocebus pygerythrus),Mammalia,Mammalia,Primates,Primates,Atelidae,Cercopithecidae,Alouatta,Chlorocebus,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Chlorocebus pygerythrus,Alouatta,6,8,48,0.07223317079114044,0.07235919422944992,1.6324572921847242
Howler monkey (Alouatta spp.),Western Gorilla (Gorilla gorilla),Mammalia,Mammalia,Primates,Primates,Atelidae,Hominidae,Alouatta,Gorilla,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Gorilla gorilla,Alouatta,6,9,54,0.593705993926936,0.6833701732264893,1.6324572921847242
Howler monkey (Alouatta spp.),White-browed sparrow-weaver (Plocepasser mahali),Mammalia,Aves,Primates,Passeriformes,Atelidae,Ploceidae,Alouatta,Plocepasser,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Plocepasser mahali,Alouatta,6,4,24,0.36089066640305784,0.37790956265519154,2.503722606486479
Howler monkey (Alouatta spp.),Yellow baboon (Papio cynocephalus),Mammalia,Mammalia,Primates,Primates,Atelidae,Cercopithecidae,Alouatta,Papio,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Papio cynocephalus,Alouatta,6,7,42,-0.0725238780074316,-0.0726514323814697,1.6324572921847242
Howler monkey (Alouatta spp.),Zebra finch (Taeniopygia guttata),Mammalia,Aves,Primates,Passeriformes,Atelidae,Estrildidae,Alouatta,Taeniopygia,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Alouatta,Taeniopygia guttata,6,7,42,-0.24386707370870953,-0.24888161225338576,2.503722606486479
Indri (Indri indri),Japanese macaque (Macaca fuscata),Mammalia,Mammalia,Primates,Primates,Indriidae,Cercopithecidae,Indri,Macaca,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Indri indri,Macaca fuscata,6,8,48,0.5500191386006857,0.6184087528425962,1.867790996278425
Indri (Indri indri),Japanese tit (Parus minor),Mammalia,Aves,Primates,Passeriformes,Indriidae,Paridae,Indri,Parus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Parus minor,Indri indri,6,4,24,0.3174375050499629,0.3287948771169363,2.503722606486479
Indri (Indri indri),Langurs (Semnopithecus spp. / Trachypithecus spp.),Mammalia,Mammalia,Primates,Primates,Indriidae,Cercopithecidae,Indri,,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Semnopithecus,Indri indri,6,5,30,0.5748563386662628,0.6547460975402021,1.867790996278425
Indri (Indri indri),L’Hoest’s monkey (Allochrocebus lhoesti),Mammalia,Mammalia,Primates,Primates,Indriidae,Cercopithecidae,Indri,Allochrocebus,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Indri indri,Allochrocebus lhoesti,6,7,42,0.6272175797504124,0.7368159516003339,1.867790996278425
